Date,Value USD,Drop 7,Up 7,Min 7,Max 7,Mean 7,Mean Change 7,Change,Predict,Actual
03/29/1962,0.13946268992207175,3.0,3.0,0.13714888559368846,0.13946268992207175,0.1382791310259453,0.00020259116239300577,0.0023138043283832954,1.0,1
03/30/1962,0.13946268992207175,3.0,3.0,0.13714888559368846,0.13946268992207175,0.13821515486940014,-6.397615654516306e-05,0.0,-1.0,0
04/02/1962,0.13808187120997206,4.0,3.0,0.13714888559368846,0.1390148568262556,0.13808720255630982,-0.00012795231309032214,-0.0013808187120996904,-2.0,0
04/03/1962,0.13714888559368846,4.0,3.0,0.13714888559368846,0.1390148568262556,0.13795391889684075,-0.0001332836594690864,-0.0009329856162836047,-2.0,1
04/04/1962,0.13808187120997206,4.0,3.0,0.13061798627970328,0.1390148568262556,0.13702093328055712,-0.0009329856162835966,0.0009329856162836047,0.0,0
04/05/1962,0.13714888559368846,5.0,2.0,0.12968500066341968,0.1390148568262556,0.13582138034533536,-0.0011995529352217696,-0.0009329856162836047,-2.0,1
04/06/1962,0.1385670237304395,4.0,3.0,0.12968500066341968,0.1390148568262556,0.13502167838852086,-0.0007997019568145142,0.0014181381367510404,0.0,1
04/09/1962,0.1390148568262556,4.0,3.0,0.12968500066341968,0.1390148568262556,0.13441923624772056,-0.0006024421408002647,0.0004478330958161137,0.0,0
04/10/1962,0.1385670237304395,4.0,3.0,0.12968500066341968,0.1385670237304395,0.13401938526931328,-0.00039985097840725126,-0.0004478330958161137,-2.0,0
04/11/1962,0.13714888559368846,3.0,3.0,0.12968500066341968,0.13714888559368846,0.1336835104474512,-0.00033587482186209217,-0.0014181381367510404,-2.0,0
04/12/1962,0.13061798627970328,2.0,4.0,0.12968500066341968,0.13808187120997206,0.13381679410692027,0.0001332836594690864,-0.006530899313985178,-1.0,0
04/13/1962,0.12968500066341968,1.0,5.0,0.12968500066341968,0.13994784244253922,0.1351496307016111,0.001332836594690848,-0.0009329856162836047,-1.0,1
04/16/1962,0.13155097189598686,1.0,5.0,0.13155097189598686,0.13994784244253922,0.13654644345284714,0.0013968127512360114,0.0018659712325671816,2.0,1
04/17/1962,0.13434992874483764,2.0,4.0,0.13434992874483764,0.13994784244253922,0.13721286175019254,0.000666418297345428,0.002798956848850786,2.0,1
04/18/1962,0.13621589997740485,3.0,3.0,0.13341694312855407,0.13994784244253922,0.1370795780907235,-0.00013328365946908244,0.0018659712325672093,-1.0,1
04/19/1962,0.13621589997740485,4.0,2.0,0.1282668625266686,0.13994784244253922,0.13594400131204687,-0.0011355767786766064,0.0,0.0,1
04/23/1962,0.13808187120997206,4.0,3.0,0.1282668625266686,0.13994784244253922,0.1350110156957633,-0.0009329856162835966,0.0018659712325672093,0.0,1
04/24/1962,0.13994784244253922,4.0,3.0,0.1282668625266686,0.13994784244253922,0.1339447464200106,-0.0010662692757526832,0.0018659712325671536,0.0,0
04/25/1962,0.13946268992207175,5.0,2.0,0.1282668625266686,0.13946268992207175,0.13247862616585065,-0.0014661202541599346,-0.0004851525204674634,-2.0,0
04/26/1962,0.13621589997740485,4.0,2.0,0.1282668625266686,0.13621589997740485,0.13108181341461464,-0.0013968127512360114,-0.0032467899446669,-2.0,0
04/27/1962,0.13341694312855407,4.0,2.0,0.1278190294308525,0.13341694312855407,0.1298822604793929,-0.0011995529352217655,-0.002798956848850786,-2.0,0
04/30/1962,0.1282668625266686,4.0,2.0,0.1250200725820017,0.13061798627970328,0.12868270754417113,-0.0011995529352217655,-0.00515008060188546,-2.0,1
05/01/1962,0.12968500066341968,4.0,2.0,0.12128813011686733,0.13061798627970328,0.12768574577134234,-0.0009969617728287539,0.001418138136751068,0.0,1
05/02/1962,0.13061798627970328,5.0,1.0,0.11942215888430012,0.13061798627970328,0.12621962551718244,-0.0014661202541599366,0.0009329856162836047,0.0,0
05/03/1962,0.12968500066341968,6.0,0.0,0.11662320203544935,0.12968500066341968,0.1242203706251462,-0.0019992548920362762,-0.0009329856162836047,-2.0,1
05/04/1962,0.12968500066341968,5.0,1.0,0.11662320203544935,0.12968500066341968,0.1232873850088626,-0.0009329856162835927,0.0,0.0,0
05/07/1962,0.1278190294308525,5.0,2.0,0.11662320203544935,0.1278190294308525,0.12248768305204807,-0.0007997019568145102,-0.0018659712325671816,-2.0,0
05/08/1962,0.1250200725820017,5.0,2.0,0.11662320203544935,0.1250200725820017,0.1214214137762954,-0.0010662692757526812,-0.002798956848850786,-2.0,0
05/09/1962,0.12128813011686733,5.0,2.0,0.11662320203544935,0.1240870869657181,0.12048842816001185,-0.0009329856162835927,-0.0037319424651343774,-2.0,0
05/10/1962,0.11942215888430012,4.0,3.0,0.11662320203544935,0.1240870869657181,0.12022186084107366,-0.0002665673189381728,-0.0018659712325672093,-2.0,0
05/11/1962,0.11662320203544935,3.0,3.0,0.11662320203544935,0.1240870869657181,0.12022186084107366,0.0,-0.002798956848850773,-2.0,1
05/14/1962,0.12315410134943452,2.0,3.0,0.11848917326801656,0.1240870869657181,0.12062171181948088,0.00039985097840725326,0.006530899313985178,2.0,1
05/15/1962,0.1240870869657181,3.0,2.0,0.11382424518659855,0.1240870869657181,0.11928887522479002,-0.0013328365946908539,0.0009329856162835768,0.0,0
05/16/1962,0.12035514450058372,3.0,2.0,0.11382424518659855,0.12035514450058372,0.11795603863009915,-0.0013328365946908502,-0.0037319424651343774,-2.0,0
05/17/1962,0.11848917326801656,2.0,3.0,0.11382424518659855,0.11942215888430012,0.11742290399222285,-0.0005331346378763396,-0.001865971232567168,-2.0,1
05/18/1962,0.11942215888430012,2.0,3.0,0.11382424518659855,0.11942215888430012,0.11702305301381558,-0.00039985097840725717,0.0009329856162835632,-1.0,1
05/21/1962,0.11942215888430012,3.0,2.0,0.1072933458726134,0.11942215888430012,0.11529036544071747,-0.0017326875730981036,0.0,0.0,1
05/22/1962,0.11942215888430012,3.0,3.0,0.1072933458726134,0.11942215888430012,0.11529036544071747,0.0,0.0,-1.0,0
05/23/1962,0.11382424518659855,3.0,3.0,0.1072933458726134,0.11942215888430012,0.11529036544071747,0.0,-0.005597913697701572,-2.0,1
05/24/1962,0.11475723080288215,3.0,3.0,0.1072933458726134,0.11942215888430012,0.11502379812177932,-0.00026656731893816684,0.0009329856162836047,-1.0,1
05/25/1962,0.11662320203544935,3.0,3.0,0.1072933458726134,0.11942215888430012,0.11509310562470325,6.930750292392929e-05,0.001865971232567196,1.0,0
05/28/1962,0.11569021641916576,3.0,3.0,0.1072933458726134,0.11942215888430012,0.11542364910018656,0.0003305434754833319,-0.0009329856162835908,-2.0,0
05/29/1962,0.1072933458726134,3.0,3.0,0.1072933458726134,0.11942215888430012,0.11542364910018656,0.0,-0.00839687054655236,-2.0,1
05/31/1962,0.11942215888430012,2.0,4.0,0.11195827395403138,0.11942215888430012,0.11688976935434653,0.0014661202541599366,0.012128813011686723,2.0,1
06/01/1962,0.11942215888430012,3.0,3.0,0.11195827395403138,0.11942215888430012,0.1163566347164702,-0.0005331346378763377,0.0,-1.0,0
06/04/1962,0.11195827395403138,4.0,3.0,0.11147312143356393,0.11893700636383267,0.1152210579377936,-0.0011355767786765984,-0.007463884930268741,-2.0,1
06/05/1962,0.11524238332334966,4.0,3.0,0.108226331488897,0.11893700636383267,0.11468792329991727,-0.0005331346378763416,0.003284109369318277,0.0,1
06/06/1962,0.11893700636383267,5.0,2.0,0.09844864223024492,0.11893700636383267,0.11228881742947372,-0.0023991058704435327,0.0036946230404830147,0.0,0
06/07/1962,0.11569021641916576,5.0,2.0,0.09844864223024492,0.11755618765173295,0.1105614612027544,-0.001727356226719343,-0.003246789944666914,-2.0,1
06/08/1962,0.11755618765173295,4.0,3.0,0.09844864223024492,0.11755618765173295,0.10949519192700173,-0.0010662692757526812,0.001865971232567196,0.0,0
06/11/1962,0.11569021641916576,4.0,2.0,0.09844864223024492,0.11569021641916576,0.10816235533231086,-0.001332836594690852,-0.001865971232567196,-2.0,0
06/12/1962,0.11147312143356393,4.0,2.0,0.09844864223024492,0.11147312143356393,0.10682951873762,-0.0013328365946908502,-0.004217094985601827,-2.0,0
06/13/1962,0.108226331488897,4.0,2.0,0.09844864223024492,0.108226331488897,0.10583255696479124,-0.000996961772828758,-0.003246789944666943,-2.0,0
06/14/1962,0.09844864223024492,4.0,2.0,0.09844864223024492,0.108226331488897,0.10489957134850764,-0.0009329856162835927,-0.009777689258652064,-2.0,1
06/15/1962,0.10684551277679727,4.0,2.0,0.09747833718930997,0.108226331488897,0.1047609563426598,-0.00013861500584785063,0.008396870546552346,0.0,1
06/18/1962,0.108226331488897,4.0,1.0,0.09747833718930997,0.108226331488897,0.10342278840159018,-0.0013381679410696145,0.0013808187120997186,0.0,1
06/19/1962,0.108226331488897,4.0,1.0,0.09747833718930997,0.108226331488897,0.1024898027853066,-0.0009329856162835927,0.0,0.0,0
06/20/1962,0.1063603602563298,4.0,1.0,0.09747833718930997,0.1063603602563298,0.10155681716902296,-0.0009329856162835927,-0.0018659712325671816,-2.0,0
06/21/1962,0.10449438902376262,4.0,1.0,0.09747833718930997,0.10449438902376262,0.1006238315527394,-0.0009329856162835947,-0.0018659712325671816,-2.0,0
06/22/1962,0.10169543217491184,3.0,2.0,0.09747833718930997,0.10169543217491184,0.10009069691486304,-0.0005331346378763416,-0.002798956848850786,-2.0,0
06/25/1962,0.09747833718930997,2.0,3.0,0.09747833718930997,0.10587520773586234,0.10068780770928457,0.0005971107944215008,-0.004217094985601869,-1.0,1
06/26/1962,0.09747833718930997,2.0,3.0,0.09747833718930997,0.10587520773586234,0.10169010082849207,0.0010022931192075221,0.0,-1.0,1
06/27/1962,0.10169543217491184,3.0,3.0,0.09982946094234464,0.10587520773586234,0.10229254296929234,0.000602442140800267,0.004217094985601869,1.0,1
06/28/1962,0.10169543217491184,3.0,2.0,0.09982946094234464,0.10587520773586234,0.10229254296929234,0.0,0.0,-1.0,0
06/29/1962,0.09982946094234464,3.0,3.0,0.09982946094234464,0.1063603602563298,0.10295896126663777,0.000666418297345424,-0.001865971232567196,-2.0,1
07/02/1962,0.10076244655862823,2.0,4.0,0.10076244655862823,0.11102528833774776,0.10455836518026676,0.001599403913629017,0.0009329856162835908,2.0,1
07/03/1962,0.10587520773586234,3.0,3.0,0.10169543217491184,0.11102528833774776,0.10589120177495764,0.001332836594690848,0.005112761177234111,1.0,0
07/05/1962,0.10449438902376262,4.0,2.0,0.10169543217491184,0.11102528833774776,0.10642966775921273,0.0005384659842551039,-0.0013808187120997186,-2.0,0
07/06/1962,0.10169543217491184,4.0,2.0,0.10169543217491184,0.11102528833774776,0.10696280239708908,0.0005331346378763377,-0.002798956848850786,-2.0,1
07/09/1962,0.10169543217491184,4.0,2.0,0.10169543217491184,0.11102528833774776,0.1076292206944345,0.000666418297345424,0.0,-1.0,1
07/10/1962,0.1063603602563298,5.0,2.0,0.10449438902376262,0.11102528833774776,0.10802907167284173,0.00039985097840725516,0.004664928081417968,-1.0,1
07/11/1962,0.11102528833774776,5.0,2.0,0.10449438902376262,0.11102528833774776,0.10789578801337266,-0.0001332836594690864,0.004664928081417954,0.0,0
07/12/1962,0.11009230272146417,5.0,2.0,0.10449438902376262,0.11009230272146417,0.10736265337549633,-0.0005331346378763377,-0.0009329856162835908,-2.0,0
07/13/1962,0.10964446962564807,5.0,2.0,0.10449438902376262,0.10964446962564807,0.10669623507815093,-0.000666418297345424,-0.0004478330958160998,-2.0,0
07/16/1962,0.108226331488897,5.0,2.0,0.10449438902376262,0.108226331488897,0.10596050927788156,-0.0007357258002693494,-0.001418138136751082,-2.0,0
07/17/1962,0.1063603602563298,5.0,2.0,0.10262841779119544,0.1072933458726134,0.10516080732106706,-0.0007997019568145065,-0.0018659712325671816,-2.0,0
07/18/1962,0.10449438902376262,5.0,2.0,0.10027729403816077,0.1072933458726134,0.10429179786132864,-0.0008690094597384338,-0.0018659712325671816,-2.0,1
07/19/1962,0.1054273746400462,4.0,3.0,0.10027729403816077,0.1072933458726134,0.10375866322345227,-0.0005331346378763416,0.0009329856162835768,0.0,1
07/20/1962,0.1072933458726134,4.0,3.0,0.10027729403816077,0.1072933458726134,0.10322552858557596,-0.0005331346378763377,0.001865971232567196,0.0,0
07/23/1962,0.1054273746400462,4.0,3.0,0.10027729403816077,0.1054273746400462,0.10255911028823053,-0.0006664182973454217,-0.001865971232567196,-2.0,0
07/24/1962,0.10449438902376262,3.0,3.0,0.10027729403816077,0.10449438902376262,0.10215925930982328,-0.00039985097840725126,-0.0009329856162835768,-2.0,0
07/25/1962,0.10262841779119544,2.0,4.0,0.10027729403816077,0.1054273746400462,0.10229254296929237,0.00013328365946908244,-0.0018659712325671816,-1.0,0
07/26/1962,0.10027729403816077,2.0,4.0,0.10027729403816077,0.1054273746400462,0.10242582662876144,0.00013328365946908244,-0.002351123753034673,-1.0,1
07/27/1962,0.10076244655862823,1.0,5.0,0.10076244655862823,0.1063603602563298,0.10329483608849986,0.0008690094597384338,0.0004851525204674634,2.0,1
07/30/1962,0.10169543217491184,1.0,4.0,0.10169543217491184,0.1063603602563298,0.10409453804531436,0.0007997019568145102,0.0009329856162836047,2.0,1
07/31/1962,0.10262841779119544,1.0,4.0,0.10262841779119544,0.108226331488897,0.10502752366159797,0.0009329856162835927,0.0009329856162836047,2.0,1
08/01/1962,0.10262841779119544,1.0,3.0,0.10262841779119544,0.108226331488897,0.10582722561841247,0.0007997019568145065,0.0,-1.0,1
08/02/1962,0.1054273746400462,2.0,3.0,0.10356140340747902,0.108226331488897,0.1063603602562888,0.0005331346378763377,0.002798956848850759,2.0,0
08/03/1962,0.10356140340747902,3.0,2.0,0.10356140340747902,0.108226331488897,0.10642433641283396,6.397615654516306e-05,-0.0018659712325671816,-2.0,1
08/06/1962,0.1063603602563298,2.0,3.0,0.10587520773586234,0.108226331488897,0.1069574710507103,0.0005331346378763396,0.002798956848850786,2.0,1
08/07/1962,0.1063603602563298,2.0,3.0,0.10587520773586234,0.108226331488897,0.10715473086672454,0.00019725981601424552,0.0,-1.0,1
08/08/1962,0.108226331488897,2.0,4.0,0.10587520773586234,0.1091593171051806,0.1075545818451318,0.00039985097840725717,0.0018659712325671816,2.0,1
08/09/1962,0.108226331488897,2.0,4.0,0.10587520773586234,0.11195827395403138,0.10808771648300812,0.0005331346378763416,0.0,-1.0,0
08/10/1962,0.1063603602563298,2.0,5.0,0.10587520773586234,0.11755618765173295,0.10942055307769896,0.001332836594690852,-0.0018659712325671816,-1.0,0
08/13/1962,0.10587520773586234,1.0,5.0,0.10587520773586234,0.11755618765173295,0.11101995699132798,0.0015994039136290204,-0.0004851525204674634,-1.0,1
08/14/1962,0.1072933458726134,0.0,6.0,0.1072933458726134,0.11893700636383267,0.11288592822389518,0.0018659712325671887,0.0014181381367510545,2.0,1
08/15/1962,0.10774117896842952,1.0,5.0,0.10774117896842952,0.11893700636383267,0.11428274097513118,0.0013968127512360114,0.0004478330958161275,2.0,1
08/16/1962,0.1091593171051806,1.0,5.0,0.1091593171051806,0.1208402970210512,0.11615404355407713,0.001871302578945954,0.001418138136751082,2.0,1
08/17/1962,0.11195827395403138,2.0,4.0,0.11195827395403138,0.1208402970210512,0.11755085630531315,0.0013968127512360093,0.002798956848850773,2.0,1
08/20/1962,0.11755618765173295,3.0,3.0,0.11427207828241467,0.1208402970210512,0.11788139978079648,0.000330543475483328,0.005597913697701572,1.0,1
08/21/1962,0.11755618765173295,3.0,3.0,0.11427207828241467,0.1208402970210512,0.11788139978079648,0.0,0.0,-1.0,1
08/22/1962,0.11893700636383267,4.0,3.0,0.11427207828241467,0.1208402970210512,0.11761483246185833,-0.0002665673189381708,0.0013808187120997186,0.0,0
08/23/1962,0.11707103513126547,4.0,3.0,0.11427207828241467,0.1208402970210512,0.117284288986375,-0.0003305434754833319,-0.001865971232567196,-2.0,1
08/24/1962,0.1208402970210512,4.0,3.0,0.1133390926661311,0.1208402970210512,0.11675115434849866,-0.0005331346378763396,0.003769261889785727,0.0,0
08/27/1962,0.11893700636383267,5.0,2.0,0.11054013581728032,0.11893700636383267,0.11527970274795996,-0.0014714516005386964,-0.001903290657218532,-2.0,0
08/28/1962,0.11427207828241467,4.0,3.0,0.11054013581728032,0.11755618765173295,0.1142827409751312,-0.0009969617728287556,-0.004664928081417996,-2.0,1
08/29/1962,0.11755618765173295,4.0,3.0,0.11054013581728032,0.11755618765173295,0.11374960633725485,-0.0005331346378763356,0.003284109369318277,0.0,0
08/30/1962,0.11569021641916576,5.0,2.0,0.1091593171051806,0.11662320203544935,0.11255005340203307,-0.0011995529352217635,-0.001865971232567196,-2.0,1
08/31/1962,0.11662320203544935,4.0,3.0,0.1091593171051806,0.11662320203544935,0.11175035144521857,-0.0007997019568145124,0.0009329856162835908,0.0,0
09/04/1962,0.1133390926661311,4.0,3.0,0.1091593171051806,0.1133390926661311,0.11095064948840404,-0.0007997019568145124,-0.00328410936931825,-2.0,0
09/05/1962,0.11054013581728032,4.0,3.0,0.1091593171051806,0.11195827395403138,0.11048682235345164,-0.00046382713495241837,-0.002798956848850773,-2.0,1
09/06/1962,0.11195827395403138,4.0,3.0,0.10774117896842952,0.11195827395403138,0.1100869713750444,-0.00039985097840725717,0.0014181381367510545,0.0,0
09/07/1962,0.11054013581728032,5.0,2.0,0.1063603602563298,0.11102528833774776,0.10928726941822987,-0.0007997019568145102,-0.0014181381367510545,-2.0,0
09/10/1962,0.1091593171051806,4.0,2.0,0.1063603602563298,0.11102528833774776,0.10869015862380838,-0.0005971107944215027,-0.0013808187120997186,-2.0,1
09/11/1962,0.11009230272146417,3.0,3.0,0.1063603602563298,0.11102528833774776,0.1084235913048702,-0.0002665673189381728,0.0009329856162835632,-1.0,1
09/12/1962,0.11102528833774776,4.0,2.0,0.10572593003725696,0.11102528833774776,0.10779982377855488,-0.000623767526315316,0.0009329856162835908,0.0,0
09/13/1962,0.11009230272146417,5.0,1.0,0.10262841779119544,0.11009230272146417,0.10660027084333314,-0.0011995529352217596,-0.0009329856162835908,-2.0,0
09/14/1962,0.10774117896842952,5.0,1.0,0.10076244655862823,0.10774117896842952,0.10526743424864228,-0.001332836594690848,-0.0023511237530346447,-2.0,0
09/17/1962,0.1063603602563298,5.0,1.0,0.09982946094234464,0.1072933458726134,0.10413718881634446,-0.0011302454322978405,-0.0013808187120997186,-2.0,1
09/18/1962,0.1063603602563298,5.0,1.0,0.09889647532606104,0.1072933458726134,0.10307091954059178,-0.0010662692757526812,0.0,0.0,1
